"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"Tolo Harbour And Channel","Shing Mun Main Channel","TR19I","2016-11-09","1","2.4","<50","0.23","<0.05","<1","1","16","<1","1748","<0.1","7","14000","7.3","<1","36307","2","<0.01","86","6.3","4300","null","0.8","<0.01","<50","<1","34","<1","8","3","0.21","0.021","<0.5","<0.002","7.3","4.6","23.2","5","<1","<0.02","10","<1","0.34","1","0.05","30000","6000","1.5","<2","24.4","14","1500"
"Tolo Harbour And Channel","Shing Mun Main Channel","TR19I","2016-12-05","1","2","<50","0.13","<0.05","<1","1","14","<1","2358","<0.1","12","13000","7.3","1","33847","4","<0.01","92","6.8","15000","null","0.8","<0.01","<50","<1","44","<1","7","3","0.22","0.011","<0.5","<0.002","7.8","2.8","21.8","5","<1","<0.02","1.9","<1","0.3","2","0.03","26000","4700","3.3","2","23.7","13","2300"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-01-11","1","3.1","735","0.081","<0.05","<1","1","77","<1","71","<0.1","12","<10","0.3","17","474","3","<0.01","100","9.1","1100","0.064","0.6","<0.01","299","1","21","<1","25","11","1.5","0.066","<0.5","0.02","8.3","<0.2","0.3","25","<1","<0.02","13","<1","0.67","3","0.08","410","52","6.4","9","20","15","47"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-02-15","1","0.3","265","0.05","<0.05","<1","<1","47","<1","<50","0.2","3","<10","0.3","6","239","2","<0.01","100","9.5","<1","0.025","0.4","<0.01","68","<1","16","<1","5","7","1.3","0.017","<0.5","0.007","10.2","0.2","0.1","17","<1","<0.02","0.8","<1","0.27","2","<0.02","90","14","1.9","3","17.6","20","<1"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-03-03","1","1.2","258","0.12","0.05","<1","<1","109","<1","<50","<0.1","6","<10","0.2","27","861","5","<0.01","101","9.5","1","0.041","0.5","<0.01","<50","<1","19","<1","29","6","1.5","0.079","<0.5","0.004","11.4","<0.2","0.5","16","<1","<0.02","19","<1","0.45","2","0.03","340","73","3.9","3","18.2","29","<1"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-04-07","1","<0.1","134","0.067","<0.05","<1","<1","38","<1","<50","<0.1","4","<10","0.3","4","194","13","<0.01","100","8.7","<1","null","0.4","<0.01","<50","<1","14","<1","7","7","1.3","0.019","<0.5","0.003","9.7","1.2","0.1","16","<1","<0.02","1.1","<1","0.36","2","<0.02","110","58","0.1","2","21.9","19","<1"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-05-12","1","0.5","186","0.058","<0.05","<1","<1","47","<1","<50","<0.1","<2","<10","0.3","2","210","2","<0.01","99","8.3","950","0.038","0.4","<0.01","<50","<1","27","<1","5","2","0.89","0.011","<0.5","0.013","9.4","<0.2","0.1","19","<1","<0.02","0.9","<1","0.12","2","0.03","160","72","0.4","<2","24.1","16","510"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-06-06","1","2.2","528","0.067","<0.05","9","<1","38","<1","<50","<0.1","12","<10","2.4","2","136","4","<0.01","98","8.1","49000","0.109","<0.2","<0.01","442","5","101","<1","<2","2","0.51","0.018","0.8","0.15","8.7","4.3","0.1","9.5","<1","<0.02","77","<1","3.8","3","0.67","160","80","57.8","2","25","77","5900"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-07-11","1","1.3","609","0.049","<0.05","1","<1","43","<1","<50","<0.1","6","<10","1","4","182","3","<0.01","98","7.9","12000","0.047","0.4","<0.01","429","1","30","<1","3","3","0.68","0.012","<0.5","0.034","9.2","<0.2","0.1","20","<1","<0.02","23","<1","0.25","2","0.05","140","48","17.7","3","26.4","23","1200"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-08-08","1","0.2","319","0.033","<0.05","<1","<1","30","<1","63","<0.1","4","<10","0.2","2","191","2","<0.01","98","7.9","3400","0.066","0.5","<0.01","403","<1","31","<1","3","3","0.84","0.006","<0.5","0.008","7.6","0.5","0.1","27","<1","<0.02","4.3","<1","0.21","2","0.03","170","63","2.8","<2","26.6","25","260"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-09-08","1","0.5","192","0.086","<0.05","<1","<1","25","<1","52","<0.1","4","<10","0.3","<1","142","1","<0.01","100","8.2","59000","0.076","0.4","<0.01","82","<1","25","<1","2","2","0.92","0.006","<0.5","0.02","7.5","<0.2","0.1","25","<1","<0.02","4.6","<1","0.11","2","0.03","110","30","5.1","2","25.3","20","51000"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-10-12","1","0.4","279","0.034","<0.05","<1","<1","23","<1","<50","<0.1","4","<10","0.8","5","123","1","<0.01","100","8.3","570","0.097","0.4","<0.01","76","<1","26","<1","<2","3","0.99","0.004","<0.5","0.009","8.2","0.3","0.1","26","<1","<0.02","3.1","<1","0.21","1","0.03","80","57","4.4","<2","24.9","10","25"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-11-09","1","<0.1","182","0.048","<0.05","<1","<1","23","<1","51","<0.1","11","<10","0.3","<1","133","2","<0.01","101","8.7","5","0.071","0.4","<0.01","170","<1","26","<1","3","3","0.86","0.006","<0.5","0.004","7.5","<0.2","0.1","27","<1","<0.02","3.2","<1","0.13","2","<0.02","110","12","4.4","2","23","26","<1"
"Tolo Harbour And Channel","Tin Sum Nullah","TR20B","2016-12-05","1","<0.1","92","0.007","<0.05","<1","<1","16","<1","<50","<0.1","<2","41","0.5","<1","105","1","<0.01","100","8.6","<1","0.018","0.4","<0.01","76","<1","18","<1","<2","2","0.56","<0.002","<0.5","0.013","7.6","<0.2","0.1","20","<1","<0.02","0.5","<1","0.43","<1","0.06","100","34","0.1","<2","22.5","13","<1"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-01-11","1","1.7","148","0.15","0.1","<1","<1","24","<1","965","<0.1","7","5000","4","1","11653","2","<0.01","95","8.3","27000","null","0.5","<0.01","156","1","67","<1","4","2","0.54","0.014","<0.5","0.015","7.4","1.5","7.5","7.2","<1","<0.02","6.5","<1","0.48","3","0.06","10000","1700","5.7","<2","19.6","24","8000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-02-15","1","0.6","89","0.11","<0.05","<1","<1","24","<1","908","<0.1","6","4000","0.8","1","9069","2","<0.01","96","9.3","9700","null","0.6","<0.01","101","<1","64","<1","4","3","0.5","0.004","<0.5","0.012","8.1","0.7","6.4","10","<1","<0.02","0.8","<1","0.25","2","0.04","7800","1500","1.3","<2","15.2","22","2400"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-03-03","1","0.9","61","0.14","0.06","<1","<1","19","<1","869","<0.1","7","5000","0.7","<1","14432","2","<0.01","97","8.5","1300","null","0.5","<0.01","<50","<1","45","<1","4","3","0.39","0.007","<0.5","0.016","8.1","<0.2","9.6","9.6","<1","<0.02","1.3","<1","0.28","2","0.04","11000","2300","1.9","<2","19.1","18","600"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-04-07","1","2.5","<50","2.5","0.07","<1","<1","18","<1","1901","<0.1","19","9300","0.9","<1","30436","4","<0.01","90","7","220000","null","0.8","<0.01","164","<1","101","<1","8","4","0.25","0.02","<0.5","0.16","7.7","0.4","20.1","5.8","<1","<0.02","9.2","<1","2.9","5","0.22","21000","4500","0.9","<2","22.1","21","140000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-05-12","1","7.5","96","0.9","0.12","<1","<1","26","<1","463","<0.1","8","2500","<0.2","<1","7440","2","<0.01","80","6.6","240000","null","0.5","<0.01","161","<1","132","<1","3","2","0.45","0.018","<0.5","0.004","7.5","<0.2","4.2","12","<1","<0.02","6","<1","1.3","3","0.13","5500","1300","4.2","<2","23.8","22","110000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-06-06","1","4.6","821","0.13","<0.05","<1","<1","21","<1","<50","<0.1","7","62","1.1","1","746","9","<0.01","97","8","180000","null","<0.2","<0.01","708","13","97","<1","<2","1","0.29","0.016","0.8","0.055","7.6","2.6","0.4","3.1","<1","<0.02","39","<1","0.75","2","0.18","290","100","57.1","2","25","96","34000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-07-11","1","2.9","202","0.77","<0.05","<1","1","13","<1","736","<0.1","11","1800","0.8","1","8861","5","<0.01","82","6.3","320000","null","0.2","<0.01","188","3","67","<1","3","2","0.35","0.027","<0.5","0.004","7.5","0.8","4.6","4.1","<1","<0.02","5.8","<1","1.1","3","0.12","4600","1400","9","<2","28","30","90000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-08-08","1","2.7","<50","1.3","0.11","<1","1","15","<1","1467","<0.1","12","7700","4.8","<1","14146","2","<0.01","77","5.7","140000","null","0.6","<0.01","121","<1","108","<1","5","4","0.25","0.01","<0.5","0.091","7.4","2.3","7.7","9.9","<1","<0.02","4.8","<1","1.5","3","0.18","17000","3800","2.1","<2","28.1","14","73000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-09-08","1","0.8","95","0.17","<0.05","<1","<1","19","<1","836","<0.1","7","4800","1.5","<1","13331","2","<0.01","88","6.8","61000","null","0.5","<0.01","<50","<1","90","<1","3","2","0.39","0.008","<0.5","0.018","7.3","1.2","7.4","13","<1","<0.02","2.6","<1","0.19","3","0.04","11000","2600","9.8","<2","26.6","18","9000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-10-12","1","1.1","67","0.22","<0.05","<1","<1","22","<1","888","<0.1","10","4700","1.4","1","13773","2","<0.01","92","7.2","250000","null","0.5","<0.01","57","<1","65","<1","4","2","0.42","0.011","<0.5","0.017","7.2","2","7.9","11","<1","<0.02","1.5","<1","0.32","2","0.05","9600","1700","1.7","<2","25.5","16","13000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-11-09","1","2.1","53","0.83","<0.05","<1","<1","19","<1","817","<0.1","6","5600","0.6","<1","16524","2","<0.01","78","6.2","71000","null","0.6","<0.01","91","<1","111","<1","4","2","0.35","0.015","<0.5","0.023","7.3","0.3","9.8","12","<1","<0.02","3.5","<1","0.87","1","0.07","12000","2500","1.5","<2","24.6","13","26000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23A","2016-12-05","1","1.6","99","0.49","<0.05","<1","<1","21","<1","1213","<0.1","16","6200","3.6","1","12085","3","<0.01","89","7.3","19000","null","0.6","<0.01","262","1","153","<1","4","2","0.33","0.013","<0.5","0.003","7.3","3.4","7.2","11","<1","<0.02","3.4","<1","0.58","2","0.05","14000","2600","1","<2","23","18","2700"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-01-11","1","0.5","111","0.009","<0.05","<1","<1","5","<1","<50","<0.1","5","16","0.9","1","316","<1","<0.01","102","9.4","8300","0.017","0.6","<0.01","118","<1","<10","<1","2","<1","0.3","0.006","<0.5","0.004","8.6","<0.2","0.2","15","<1","<0.02","1.5","<1","0.26","2","<0.02","93","30","2.5","<2","19.3","15","1500"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-02-15","1","<0.1","<50","0.02","<0.05","<1","<1","5","<1","<50","<0.1","<2","35","0.8","<1","305","<1","<0.01","104","10.1","31000","0.014","0.9","<0.01","<50","<1","<10","<1","5","<1","0.18","0.003","<0.5","0.003","8.8","0.5","0.2","19","<1","<0.02","<0.5","<1","0.18","<1","<0.02","170","92","1.1","<2","16.6","13","2500"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-03-03","1","0.4","62","0.011","0.05","<1","<1","5","<1","<50","<0.1","3","10","0.8","<1","267","<1","<0.01","105","10.1","760","0.038","0.4","<0.01","56","<1","<10","<1","<2","<1","0.35","<0.002","<0.5","0.011","8.9","0.3","0.2","16","<1","<0.02","1","<1","0.13","1","<0.02","92","40","1.7","<2","17.6","14","110"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-04-07","1","0.6","191","0.03","<0.05","<1","<1","8","<1","<50","<0.1","4","19","0.7","<1","503","2","<0.01","104","8.8","12000","0.035","0.8","<0.01","57","<1","<10","<1","3","<1","0.27","0.002","<0.5","0.13","8.9","0.5","0.3","17","<1","<0.02","7.1","<1","0.28","2","0.15","120","44","0.7","<2","23.3","24","1400"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-05-12","1","0.2","92","0.013","<0.05","<1","<1","5","<1","<50","<0.1","<2","<10","0.3","<1","172","<1","<0.01","103","8.7","43000","0.044","0.5","<0.01","<50","<1","46","<1","<2","<1","0.26","<0.002","<0.5","0.002","8.3","<0.2","0.1","15","<1","<0.02","<0.5","<1","0.11","2","<0.02","120","53","9.1","<2","24","<10","2800"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-06-06","1","1.9","492","0.015","<0.05","<1","<1","9","<1","<50","<0.1","16","<10","3","<1","47","2","<0.01","98","8.2","27000","1.968","<0.2","<0.01","307","5","97","<1","<2","<1","0.22","0.005","0.8","<0.002","8.1","7.5","0","5.7","<1","<0.02","80","<1","0.37","3","0.04","98","36","33.7","<2","24.3","20","6200"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-07-11","1","<0.1","99","0.012","<0.05","<1","<1","5","<1","<50","<0.1","9","12","1.4","<1","259","<1","<0.01","100","8.1","85000","0.054","0.5","<0.01","84","<1","<10","<1","<2","<1","0.17","0.002","<0.5","<0.002","8.4","0.7","0.1","14","<1","<0.02","1.3","<1","0.08","2","<0.02","80","41","0.2","<2","26.5","12","4500"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-08-08","1","<0.1","60","0.016","<0.05","<1","<1","6","<1","<50","<0.1","3","35","0.8","<1","443","<1","<0.01","101","7.8","24000","0.062","0.7","<0.01","125","<1","36","<1","3","<1","0.21","<0.002","<0.5","0.004","8.6","0.2","0.2","18","<1","<0.02","1","<1","0.12","1","<0.02","110","41","0.2","<2","28.3","18","880"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-09-08","1","0.4","94","0.009","<0.05","<1","<1","7","<1","<50","<0.1","3","14","0.7","<1","255","1","<0.01","103","8.4","14000","0.04","0.5","<0.01","166","<1","14","<1","<2","<1","0.21","<0.002","<0.5","0.003","7.3","<0.2","0.1","16","<1","<0.02","1.3","<1","0.26","1","<0.02","92","44","0.9","<2","25.8","21","660"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-10-12","1","0.3","<50","0.008","<0.05","<1","<1","6","<1","<50","<0.1","<2","13","0.3","<1","352","<1","<0.01","102","8.6","28000","0.044","0.7","<0.01","<50","<1","<10","<1","3","<1","0.19","0.003","<0.5","0.004","8.5","0.2","0.2","18","<1","<0.02","0.7","<1","0.08","<1","<0.02","100","53","1.6","<2","24.1","<10","1100"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-11-09","1","0.6","84","0.021","<0.05","<1","<1","6","<1","<50","<0.1","3","13","0.5","<1","318","<1","<0.01","103","9","65000","0.018","0.8","<0.01","110","<1","17","<1","4","<1","0.16","0.012","<0.5","0.003","7.4","<0.2","0.2","19","<1","<0.02","1.2","<1","0.09","1","<0.02","90","24","1.3","<2","21.8","21","3500"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2016-12-05","1","0.5","<50","<0.005","<0.05","<1","<1","5","<1","<50","<0.1","<2","17","1.6","<1","304","<1","<0.01","107","9.2","9300","0.029","0.9","<0.01","<50","<1","<10","<1","5","<1","0.17","<0.002","<0.5","0.004","8.6","<0.2","0.2","19","<1","<0.02","<0.5","<1","<0.05","<1","<0.02","140","67","0.9","<2","23.1","<10","800"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-01-08","1","1.1","84","0.14","0.08","<1","2","22","<1","<50","<0.1","3","<10","0.4","<1","296","1","<0.01","94","8.4","60000","0.048","<0.2","<0.01","122","<1","22","<1","<2","<1","0.59","0.013","<0.5","0.064","8","0.4","0.2","19","<1","<0.02","4.8","<1","0.51","1","0.12","100","38","3.7","<2","20.8","16","42000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-02-20","1","0.8","51","0.23","<0.05","<1","1","19","<1","<50","<0.1","5","<10","0.3","<1","188","<1","<0.01","101","9.6","9000","0.05","<0.2","<0.01","70","<1","13","<1","<2","<1","0.81","0.009","<0.5","0.068","7.9","1.1","0.1","17","<1","<0.02","1","<1","0.47","2","0.1","98","51","1.8","<2","17.7","15","5000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-03-07","1","0.7","<50","0.23","0.07","<1","1","16","<1","<50","<0.1","3","<10","0.7","<1","242","<1","<0.01","98","8.9","11000","0.072","<0.2","<0.01","<50","<1","27","<1","<2","<1","0.52","0.008","<0.5","0.062","8.1","1.5","0.1","17","<1","<0.02","1.8","<1","0.49","2","0.08","76","26","1.5","<2","20","13","6400"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-04-08","1","1.5","66","0.077","<0.05","<1","2","21","<1","<50","<0.1","5","15","<0.2","<1","283","<1","<0.01","96","8","5300","0.061","<0.2","<0.01","98","<1","12","<1","<2","<1","0.58","0.008","<0.5","0.05","8.1","0.6","0.1","17","<1","<0.02","3","<1","0.31","2","0.06","94","40","2.4","<2","24.2","15","5300"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-05-06","1","0.6","55","0.058","0.06","<1","2","20","<1","<50","<0.1","3","14","0.7","<1","292","2","<0.01","104","8.2","510","0.058","<0.2","<0.01","133","<1","32","<1","<2","<1","0.61","0.006","<0.5","0.055","7.9","0.7","0.1","17","<1","<0.02","6.2","<1","0.35","1","0.08","110","49","3.2","<2","27.2","14","440"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-06-03","1","0.8","75","0.096","<0.05","<1","2","19","<1","<50","<0.1","3","12","0.9","<1","196","<1","<0.01","97","7.5","32000","0.064","<0.2","<0.01","153","<1","32","<1","<2","<1","0.64","0.009","<0.5","0.053","8","2.6","0.1","17","<1","<0.02","87","<1","0.31","1","0.08","92","22","10.9","<2","28.8","12","2000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-07-08","1","<0.1","51","0.098","<0.05","<1","2","19","<1","<50","<0.1","3","<10","0.8","<1","422","<1","<0.01","100","7.7","9200","0.073","<0.2","<0.01","142","<1","24","<1","<2","<1","0.54","0.005","<0.5","0.056","7.9","0.8","0.2","17","<1","<0.02","6.8","<1","0.15","1","0.09","110","43","4.9","<2","28.9","12","1600"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-08-05","1","0.8","56","0.047","0.07","<1","2","20","<1","<50","<0.1","7","23","0.7","<1","411","1","<0.01","98","7.6","18000","0.089","<0.2","<0.01","111","<1","26","<1","<2","<1","0.77","0.006","<0.5","0.055","8.8","<0.2","0.2","16","<1","<0.02","4.7","<1","0.16","2","0.07","86","32","4.2","<2","28.1","12","3200"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-09-07","1","0.4","55","0.068","<0.05","<1","2","18","<1","<50","<0.1","4","<10","0.7","<1","230","1","<0.01","94","7.6","16000","0.081","<0.2","<0.01","82","<1","65","<1","<2","<1","0.55","0.005","<0.5","0.066","7.5","0.5","0.1","17","<1","<0.02","4.2","<1","0.15","2","0.09","80","50","3.4","<2","26.3","16","3000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-10-07","1","1.4","<50","0.029","<0.05","<1","2","17","<1","<50","<0.1","4","37","0.7","<1","226","<1","<0.01","98","7.7","8300","0.105","<0.2","<0.01","94","<1","17","<1","<2","<1","0.47","0.005","1","0.051","8.2","1.3","0.1","18","<1","<0.02","4.8","<1","0.2","2","0.07","160","76","2.8","<2","27.2","12","2700"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-11-07","1","0.6","71","0.16","0.07","<1","2","15","<1","<50","<0.1","4","<10","0.7","<1","640","1","<0.01","101","8.3","54000","0.063","<0.2","<0.01","94","<1","24","<1","<2","<1","0.45","0.006","<0.5","0.059","7.4","0.3","0.3","18","<1","<0.02","2.8","<1","0.47","1","0.06","60","36","3.4","<2","25.2","10","2200"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2016-12-10","1","1.1","<50","0.12","0.07","<1","2","15","<1","<50","<0.1","2","<10","0.9","<1","589","<1","<0.01","101","8.9","1700","0.062","<0.2","<0.01","57","<1","18","<1","<2","<1","0.36","0.004","<0.5","0.055","7.4","0.8","0.3","18","<1","<0.02","4.5","<1","0.27","1","0.07","82","34","2.4","<2","21.5","10","1700"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-01-08","1","1.7","<50","0.78","0.08","<1","2","25","<1","1911","<0.1","12","11000","2.4","<1","28301","3","<0.01","85","6.8","12000","null","0.6","<0.01","158","<1","124","<1","6","2","0.3","0.054","<0.5","0.047","7.3","3.4","19.1","7.2","<1","<0.02","3.4","<1","1","4","0.11","22000","3100","2.5","<2","20.9","15","11000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-02-20","1","5.3","<50","0.98","0.13","<1","<1","15","<1","1410","<0.1","16","9300","5.1","<1","22215","2","<0.01","92","8.2","12000","null","0.6","<0.01","67","<1","46","<1","4","2","0.32","0.093","<0.5","0.093","7.2","4.7","16.3","5.6","<1","<0.02","1.5","<1","1.2","4","0.22","21000","3800","3.3","<2","16.4","13","9000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-03-07","1","3.7","<50","1.6","0.12","<1","2","23","<1","1399","<0.1","19","7000","2.4","<1","18873","2","<0.01","63","5.1","26000","null","0.6","<0.01","68","<1","139","<1","5","2","0.33","0.12","<0.5","0.15","7.3","1.3","12.1","7.3","<1","<0.02","1.2","<1","2","6","0.25","15000","2800","1.7","<2","21.5","11","19000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-04-08","1","2","<50","0.13","<0.05","<1","2","11","<1","3088","<0.1","14","15000","2.3","<1","39941","3","<0.01","101","7.3","190","null","0.7","<0.01","51","<1","37","<1","9","3","0.061","0.01","<0.5","0.02","7.5","0.8","25.5","2","<1","<0.02","16","<1","0.39","4","0.06","38000","11000","1.7","2","24.9","12","120"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-05-06","1","2.4","<50","0.18","<0.05","<1","2","37","<1","1782","<0.1","9","16000","1.8","<1","42396","4","<0.01","91","6.2","1100","null","0.8","<0.01","<50","<1","43","<1","8","3","0.12","0.007","<0.5","0.007","7.6","0.8","25.9","3.3","<1","<0.02","3.2","<1","0.35","3","0.07","33000","7100","1.9","<2","27.3","20","200"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-06-03","1","6.2","76","0.42","<0.05","<1","2","22","<1","1169","<0.1","35","7100","22","<1","23411","2","<0.01","84","5.8","37000","null","0.5","<0.01","333","<1","328","<1","5","2","0.066","0.034","1.1","0.063","7.6","21","12.4","10","<1","<0.02","53","<1","1.2","6","0.21","14000","2300","9.5","2","31.4","13","9000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-07-08","1","0.3","<50","0.08","<0.05","<1","2","10","<1","2130","<0.1","8","18000","1.7","<1","50754","3","<0.01","96","6","440","null","0.8","<0.01","73","<1","17","<1","9","3","0.017","<0.002","<0.5","<0.002","7.8","0.8","29.2","1.2","<1","<0.02","5.6","<1","0.12","3","0.13","37000","8400","3.5","2","31.1","<10","44"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-08-05","1","2.5","76","0.1","<0.05","<1","2","12","<1","2327","<0.1","14","14000","7.1","2","42379","4","<0.01","104","7","1600","null","0.7","<0.01","143","<1","54","<1","8","5","0.031","0.002","<0.5","0.004","7.7","2.4","25.4","3.5","<1","<0.02","4","<1","0.25","3","0.08","28000","4400","2.1","3","28.2","12","130"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-09-07","1","1","55","1.1","0.06","<1","2","19","<1","846","<0.1","19","4600","2.2","<1","14256","2","<0.01","69","5.1","9000","null","0.4","<0.01","149","<1","185","<1","3","2","0.2","0.1","<0.5","0.082","7.4","3.2","7.6","12","<1","<0.02","3.4","<1","1.2","5","0.11","9900","2500","3.5","<2","29","<10","5500"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-10-07","1","2.2","<50","0.42","0.12","<1","2","22","<1","1572","<0.1","24","10000","4.2","2","28883","4","<0.01","76","5.3","14000","null","0.6","<0.01","193","<1","123","<1","5","3","0.23","0.027","<0.5","0.061","7.1","2.9","16","7.8","<1","<0.02","5.9","<1","0.67","5","0.11","20000","3600","4.3","<2","30","14","7200"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-11-07","1","1.1","<50","0.82","0.08","<1","2","27","<1","2324","<0.1","11","13000","2.1","2","34123","3","<0.01","77","5.4","5700","null","0.7","<0.01","95","<1","138","<1","6","4","0.16","0.059","<0.5","0.053","7.3","1.4","20.3","6.8","<1","<0.02","5.3","<1","0.86","3","0.1","28000","6400","3.3","<2","27.4","13","3600"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2016-12-10","1","1.2","80","1.2","<0.05","<1","2","25","<1","1833","<0.1","12","12000","1","<1","30325","3","<0.01","73","5.7","3700","null","0.7","<0.01","203","1","131","<1","6","2","0.21","0.095","<0.5","0.09","7.3","0.5","19.9","6.3","<1","<0.02","12","<1","1.3","3","0.18","25000","5000","4.3","<2","22.4","16","3500"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-01-15","1","24","385","1.7","0.31","<1","1","23","<1","69","0.1","23","25","1.9","2","230","15","<0.01","91","8.7","340000","null","0.3","<0.01","484","7","58","<1","4","3","1.2","0.13","<0.5","0.2","7.6","1.2","0.1","13","<1","0.04","13","<1","3.4","7","0.34","240","47","29.1","<2","17.2","104","130000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-02-24","1","70","2270","2.7","0.38","<1","1","84","<1","84","0.6","26","150","31","8","612","9","<0.01","97","9.5","570000","null","0.4","<0.01","5199","36","269","<1","<2","10","0.66","0.16","<0.5","0.081","7.7","42","0.4","15","<1","0.13","160","<1","6.8","6","1.3","740","190","89.7","6","16.7","361","90000"
